Location	Date	VW_30cm	VW_60cm	VW_90cm	VW_120cm	VW_150cm	T_30cm	T_60cm	T_90cm	T_120cm	T_150cm
CAF310	04/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	04/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	04/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	04/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	04/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	04/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	04/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	04/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	04/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	04/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	04/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	05/31/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	06/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF310	07/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
