Location	Date	VW_30cm	VW_60cm	VW_90cm	VW_120cm	VW_150cm	T_30cm	T_60cm	T_90cm	T_120cm	T_150cm
CAF349	04/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	04/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	04/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	04/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	04/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	04/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	04/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	04/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	04/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	04/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	04/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	05/31/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	06/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	07/31/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	08/31/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	09/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	09/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	09/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	09/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	09/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	09/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	09/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	09/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	09/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	09/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	09/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF349	09/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
