Location	Date	VW_30cm	VW_60cm	VW_90cm	VW_120cm	VW_150cm	T_30cm	T_60cm	T_90cm	T_120cm	T_150cm
CAF308	04/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	04/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	04/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	04/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	04/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	04/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	04/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	04/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	04/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	04/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	04/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/07/2007	0.307	0.434	0.469	0.445	0.407	10.97	8.43	7.9	7.5	7.3
CAF308	05/08/2007	0.307	0.434	0.468	0.445	0.407	11.58	8.67	8.01	7.58	7.35
CAF308	05/09/2007	0.307	0.434	0.468	0.445	0.407	12.58	9.11	8.2	7.61	7.4
CAF308	05/10/2007	0.307	0.434	0.467	0.445	0.407	13.05	9.6	8.47	7.73	7.47
CAF308	05/11/2007	0.306	0.434	0.467	0.445	0.407	13.66	10	8.75	7.86	7.55
CAF308	05/12/2007	0.306	0.434	0.466	0.445	0.407	14.15	10.4	9.04	8.03	7.66
CAF308	05/13/2007	0.304	0.434	0.466	0.445	0.407	13.95	10.77	9.33	8.22	7.78
CAF308	05/14/2007	0.301	0.433	0.466	0.445	0.407	13.1	10.88	9.58	8.41	7.94
CAF308	05/15/2007	0.301	0.433	0.465	0.445	0.407	13.52	10.84	9.7	8.55	8.06
CAF308	05/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	05/24/2007	0.294	0.429	0.463	0.444	0.406	12.92	11	10.4	9.7	9.2
CAF308	05/25/2007	0.293	0.429	0.463	0.444	0.406	13.1	11.15	10.4	9.7	9.2
CAF308	05/26/2007	0.291	0.429	0.462	0.444	0.406	13.85	11.3	10.49	9.7	9.24
CAF308	05/27/2007	0.29	0.429	0.462	0.444	0.406	14.47	11.56	10.59	9.72	9.3
CAF308	05/28/2007	0.287	0.429	0.462	0.444	0.406	13.39	11.77	10.75	9.8	9.35
CAF308	05/29/2007	0.283	0.428	0.461	0.443	0.405	12.58	11.47	10.8	9.9	9.45
CAF308	05/30/2007	0.281	0.428	0.461	0.443	0.405	13.7	11.44	10.8	9.97	9.5
CAF308	05/31/2007	0.278	0.428	0.46	0.443	0.405	14.78	11.67	10.83	10	9.58
CAF308	06/01/2007	0.273	0.428	0.46	0.443	0.405	15.66	12.04	10.98	10.06	9.6
CAF308	06/02/2007	0.269	0.427	0.46	0.442	0.405	16.41	12.46	11.2	10.15	9.69
CAF308	06/03/2007	0.262	0.426	0.459	0.442	0.405	17	12.9	11.48	10.28	9.77
CAF308	06/04/2007	0.258	0.425	0.459	0.442	0.405	17.59	13.3	11.76	10.45	9.87
CAF308	06/05/2007	0.256	0.425	0.458	0.442	0.405	16.46	13.7	12.1	10.7	10
CAF308	06/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	06/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	06/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF308	06/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
