Location	Date	VW_30cm	VW_60cm	VW_90cm	VW_120cm	VW_150cm	T_30cm	T_60cm	T_90cm	T_120cm	T_150cm
CAF075	04/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	04/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	04/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	04/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	04/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	04/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	04/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	04/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	04/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	04/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	04/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/07/2007	0.421	0.472	0.449	0.428	NA	9.74	8.4	7.8	7.46	NA
CAF075	05/08/2007	0.421	0.471	0.448	0.428	NA	10.25	8.65	7.83	7.49	NA
CAF075	05/09/2007	0.421	0.471	0.448	0.429	NA	11.5	9.13	7.95	7.5	NA
CAF075	05/10/2007	0.42	0.471	0.448	0.429	NA	12.11	9.65	8.15	7.56	NA
CAF075	05/11/2007	0.419	0.47	0.448	0.429	NA	12.75	10.08	8.4	7.65	NA
CAF075	05/12/2007	0.418	0.47	0.448	0.429	NA	13.27	10.51	8.64	7.75	NA
CAF075	05/13/2007	0.417	0.47	0.448	0.429	NA	13.22	10.85	8.89	7.93	NA
CAF075	05/14/2007	0.417	0.47	0.448	0.43	NA	12.46	10.88	9.1	8.07	NA
CAF075	05/15/2007	0.416	0.47	0.447	0.43	NA	12.88	10.86	9.2	8.2	NA
CAF075	05/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	05/24/2007	0.415	0.47	0.445	0.43	NA	12.09	10.91	9.9	9.18	NA
CAF075	05/25/2007	0.415	0.47	0.445	0.43	NA	12.45	11.08	9.9	9.14	NA
CAF075	05/26/2007	0.414	0.47	0.445	0.43	NA	13.15	11.32	9.91	9.2	NA
CAF075	05/27/2007	0.413	0.47	0.445	0.431	NA	13.84	11.64	10.03	9.21	NA
CAF075	05/28/2007	0.413	0.47	0.445	0.431	NA	13	11.8	10.15	9.3	NA
CAF075	05/29/2007	0.412	0.47	0.445	0.431	NA	11.94	11.38	10.2	9.4	NA
CAF075	05/30/2007	0.411	0.469	0.445	0.431	NA	13.13	11.44	10.2	9.43	NA
CAF075	05/31/2007	0.409	0.469	0.445	0.431	NA	14.23	11.81	10.24	9.5	NA
CAF075	06/01/2007	0.407	0.468	0.445	0.431	NA	15.1	12.25	10.37	9.54	NA
CAF075	06/02/2007	0.405	0.467	0.444	0.431	NA	15.86	12.73	10.56	9.61	NA
CAF075	06/03/2007	0.402	0.465	0.444	0.432	NA	16.46	13.18	10.79	9.7	NA
CAF075	06/04/2007	0.399	0.464	0.443	0.432	NA	17.14	13.62	11.05	9.82	NA
CAF075	06/05/2007	0.398	0.462	0.443	0.432	NA	16.3	14	11.36	10	NA
CAF075	06/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	06/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	06/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	06/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	06/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	06/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	06/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	06/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	06/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF075	06/15/2007	0.381	0.448	0.438	0.433	NA	14.44	12.91	11.5	10.59	NA
CAF075	06/16/2007	0.378	0.445	0.437	0.433	NA	14.72	13.07	11.5	10.6	NA
CAF075	06/17/2007	0.375	0.442	0.436	0.433	NA	14.03	13.09	11.6	10.63	NA
CAF075	06/18/2007	0.371	0.439	0.435	0.433	NA	13.65	12.95	11.6	10.7	NA
CAF075	06/19/2007	0.364	0.435	0.434	0.433	NA	14.01	12.9	11.6	10.7	NA
CAF075	06/20/2007	0.356	0.43	0.432	0.433	NA	14.61	13.01	11.6	10.73	NA
CAF075	06/21/2007	0.347	0.423	0.431	0.435	NA	15.39	13.27	11.67	10.78	NA
CAF075	06/22/2007	0.337	0.417	0.428	0.436	NA	15.63	13.55	11.76	10.8	NA
CAF075	06/23/2007	0.327	0.41	0.426	0.437	NA	15.6	13.68	11.88	10.85	NA
CAF075	06/24/2007	0.318	0.402	0.424	0.437	NA	15.33	13.76	11.99	10.91	NA
CAF075	06/25/2007	0.31	0.396	0.422	0.437	NA	14.83	13.68	12.06	10.99	NA
CAF075	06/26/2007	0.302	0.39	0.419	0.437	NA	14.15	13.51	12.1	11.03	NA
CAF075	06/27/2007	0.293	0.382	0.416	0.437	NA	14.31	13.37	12.07	11.1	NA
CAF075	06/28/2007	0.285	0.374	0.413	0.436	NA	14.69	13.38	12	11.1	NA
CAF075	06/29/2007	0.278	0.365	0.409	0.436	NA	15.04	13.49	12.05	11.11	NA
CAF075	06/30/2007	0.273	0.359	0.406	0.436	NA	15	13.63	12.1	11.18	NA
CAF075	07/01/2007	0.267	0.35	0.402	0.435	NA	14.89	13.66	12.15	11.2	NA
CAF075	07/02/2007	0.26	0.339	0.397	0.435	NA	15.18	13.68	12.2	11.25	NA
CAF075	07/03/2007	0.254	0.328	0.391	0.435	NA	15.28	13.79	12.2	11.3	NA
CAF075	07/04/2007	0.248	0.316	0.384	0.433	NA	15.56	13.88	12.28	11.3	NA
CAF075	07/05/2007	0.242	0.302	0.377	0.432	NA	15.91	14.04	12.3	11.35	NA
CAF075	07/06/2007	0.237	0.29	0.368	0.431	NA	16.46	14.25	12.4	11.4	NA
CAF075	07/07/2007	0.233	0.278	0.359	0.429	NA	16.72	14.47	12.5	11.44	NA
CAF075	07/08/2007	0.228	0.268	0.35	0.427	NA	16.45	14.6	12.62	11.5	NA
CAF075	07/09/2007	0.225	0.259	0.341	0.425	NA	16.24	14.58	12.7	11.59	NA
CAF075	07/10/2007	0.222	0.251	0.332	0.422	NA	16.34	14.59	12.78	11.61	NA
CAF075	07/11/2007	0.219	0.243	0.322	0.419	NA	16.61	14.68	12.8	11.68	NA
CAF075	07/12/2007	0.216	0.236	0.312	0.416	NA	16.82	14.78	12.86	11.7	NA
CAF075	07/13/2007	0.214	0.232	0.303	0.412	NA	16.94	14.89	12.93	11.78	NA
CAF075	07/14/2007	0.213	0.228	0.294	0.406	NA	17.13	15.01	13	11.8	NA
CAF075	07/15/2007	0.211	0.225	0.287	0.401	NA	17.23	15.17	13.08	11.85	NA
CAF075	07/16/2007	0.21	0.223	0.281	0.395	NA	16.97	15.18	13.17	11.9	NA
CAF075	07/17/2007	0.209	0.221	0.275	0.391	NA	16.91	15.2	13.21	11.96	NA
CAF075	07/18/2007	0.208	0.22	0.272	0.388	NA	16.56	15.17	13.3	12	NA
CAF075	07/19/2007	0.208	0.219	0.268	0.383	NA	16.73	15.15	13.3	12.08	NA
CAF075	07/20/2007	0.207	0.218	0.264	0.379	NA	16.25	15.13	13.3	12.1	NA
CAF075	07/21/2007	0.206	0.216	0.26	0.374	NA	16.02	14.95	13.33	12.17	NA
CAF075	07/22/2007	0.205	0.215	0.256	0.37	NA	16.34	14.95	13.3	12.19	NA
CAF075	07/23/2007	0.205	0.213	0.252	0.365	NA	16.78	15.07	13.3	12.2	NA
CAF075	07/24/2007	0.204	0.211	0.248	0.359	NA	17.17	15.28	13.39	12.21	NA
CAF075	07/25/2007	0.203	0.21	0.245	0.357	NA	16.88	15.36	13.44	12.24	NA
CAF075	07/26/2007	0.202	0.209	0.243	0.354	NA	16.69	15.28	13.5	12.3	NA
CAF075	07/27/2007	0.201	0.208	0.24	0.352	NA	16.99	15.29	13.5	12.3	NA
CAF075	07/28/2007	0.201	0.207	0.238	0.35	NA	17.12	15.39	13.52	12.38	NA
