Location	Date	VW_30cm	VW_60cm	VW_90cm	VW_120cm	VW_150cm	T_30cm	T_60cm	T_90cm	T_120cm	T_150cm
CAF314	04/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	04/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	04/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	04/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	04/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	04/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	04/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	04/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	04/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	04/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	04/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF314	05/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
