Location	Date	VW_30cm	VW_60cm	VW_90cm	VW_120cm	VW_150cm	T_30cm	T_60cm	T_90cm	T_120cm	T_150cm
CAF061	04/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	04/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	04/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	04/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	04/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	04/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	04/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	04/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	04/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	04/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	04/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	05/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	05/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	05/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	05/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	05/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	05/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF061	05/07/2007	0.455	0.496	0.474	0.457	NA	14.69	9.6	9.24	8.74	NA
CAF061	05/08/2007	0.451	0.496	0.474	0.457	NA	13.9	9.88	9.32	8.8	NA
CAF061	05/09/2007	0.443	0.496	0.475	0.457	NA	15.12	10.38	9.49	8.88	NA
CAF061	05/10/2007	0.435	0.496	0.475	0.458	NA	15.39	10.86	9.75	9.04	NA
CAF061	05/11/2007	0.427	0.495	0.475	0.458	NA	15.89	11.25	10.01	9.23	NA
CAF061	05/12/2007	0.42	0.495	0.476	0.458	NA	16.47	11.61	10.28	9.44	NA
CAF061	05/13/2007	0.413	0.495	0.476	0.459	NA	15.39	11.95	10.53	9.66	9.66
