Location	Date	VW_30cm	VW_60cm	VW_90cm	VW_120cm	VW_150cm	T_30cm	T_60cm	T_90cm	T_120cm	T_150cm
CAF245	04/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	04/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	04/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	04/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	04/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	04/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	04/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	04/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	04/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	04/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	04/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	05/31/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF245	06/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
