Location	Date	VW_30cm	VW_60cm	VW_90cm	VW_120cm	VW_150cm	T_30cm	T_60cm	T_90cm	T_120cm	T_150cm
CAF033	04/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	04/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	04/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	04/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	04/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	04/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	04/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	04/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	04/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	04/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	04/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	05/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	05/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	05/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	05/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	05/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	05/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	05/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	05/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	05/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	05/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF033	05/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
