Location	Date	VW_30cm	VW_60cm	VW_90cm	VW_120cm	VW_150cm	T_30cm	T_60cm	T_90cm	T_120cm	T_150cm
CAF035	04/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	04/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	04/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	04/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	04/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	04/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	04/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	04/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	04/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	04/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	04/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/18/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/19/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/20/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/21/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/22/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/23/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/24/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/25/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/26/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/27/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/28/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/29/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/30/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	05/31/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/01/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/02/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/03/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/04/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/05/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/06/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/07/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/08/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/09/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/10/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/11/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/12/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/13/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/14/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/15/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/16/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAF035	06/17/2007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
